"author","normalized_author","distilbert_author","confidence"
"Jordan, of Saxony, -1237","jordan of saxony 1237","{'authorized_name': 'conradus, hirsaugiensis', 'author_id': 'A5076'}","0.7778221368789673"
"Monachus, Haymarus, Patriarch of Jerusalem, d. 1202.","monachus haymarus patriarch of jerusalem d 1202","{'authorized_name': 'jordan, of limoges', 'author_id': 'A5159'}","0.10357069224119186"
"Dietrich, Johann Friedrich, -1833.","dietrich johann friedrich 1833","{'authorized_name': 'dietrich, waldemar', 'author_id': 'A6198'}","0.339386910200119"
"Abū Miḥjan al-Thaqafī, active 629-637","abu mihjan althaqafi active 629637","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9508147835731506"
"Abū Miḥjan al-Thaqafī, active 629-637","abu mihjan althaqafi active 629637","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9508147835731506"
"Muḥammad ibn 'Umar, al-Wākidī.","muhammad ibn umar alwakidi","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9705674648284912"
"Schmidt, Carl, 1868-1938","schmidt carl 18681938","{'authorized_name': 'schmidt, paul wilhelm, 1845-1921', 'author_id': 'A5663'}","0.9997158646583557"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Hauber, Karl Friedrich, 1775-1851.","hauber karl friedrich 17751851","{'authorized_name': 'dübner, fr. (friedrich), 1802-1867', 'author_id': 'A6094'}","0.20391827821731567"
"Linné, Carl von, 1707-1778","linne carl von 17071778","{'authorized_name': 'linné, carl von, 1707-1778', 'author_id': 'A5601'}","0.9999096393585205"
"Bianchi, Simon Giovanni, 1693-1775.","bianchi simon giovanni 16931775","{'authorized_name': 'andreä, johann valentin, 1586-1654', 'author_id': 'A4229'}","0.25873810052871704"
"Dante Alighieri, 1265-1321","dante alighieri 12651321","{'authorized_name': 'dante alighieri, 1265-1321', 'author_id': 'A4646'}","0.9999579191207886"
"Heine, Heinrich, 1797-1856","heine heinrich 17971856","{'authorized_name': 'schmidt, wilhelm, 1862-1905', 'author_id': 'A6277'}","0.5333868265151978"
"Macer, Floridus.","macer floridus","{'authorized_name': 'odo magdunensis', 'author_id': 'A5031'}","0.9991217255592346"
"Zwingli, Ulrich 1484-1531.","zwingli ulrich 14841531","{'authorized_name': 'zwingli, ulrich, 1484-1531', 'author_id': 'A5582'}","0.9999880790710449"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Anselm, Saint, Archbishop of Canterbury, 1033-1109","anselm saint archbishop of canterbury 10331109","{'authorized_name': 'anselm, saint, archbishop of canterbury', 'author_id': 'A5460'}","0.9999927282333374"
"Kazenberger, Kilian, -1750","kazenberger kilian 1750","{'authorized_name': 'hummelberger, gabriel, approximately 1490-1544', 'author_id': 'A5963'}","0.16244135797023773"
"Elvenich, Peter Joseph, 1796-1886","elvenich peter joseph 17961886","{'authorized_name': 'logus, georgius, 1484-1553', 'author_id': 'A5995'}","0.37386441230773926"
"Paulus, Julius.","paulus julius","{'authorized_name': 'paulus, julius', 'author_id': 'A3822'}","0.9999239444732666"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Augustine, Saint, Bishop of Hippo","augustine saint bishop of hippo","{'authorized_name': 'augustine, of hippo, saint, 354-430', 'author_id': 'A5497'}","0.999849796295166"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Claudianus, Claudius","claudianus claudius","{'authorized_name': 'claudianus, claudius', 'author_id': 'A4503'}","0.9998482465744019"
"Claudianus, Claudius","claudianus claudius","{'authorized_name': 'claudianus, claudius', 'author_id': 'A4503'}","0.9998482465744019"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Gellius, Aulus","gellius aulus","{'authorized_name': 'gellius, aulus', 'author_id': 'A5356'}","0.998389482498169"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Mela, Pomponius","mela pomponius","{'authorized_name': 'mela, pomponius', 'author_id': 'A4607'}","0.999992847442627"
"Martial","martial","{'authorized_name': 'martial', 'author_id': 'A5133'}","0.9999687671661377"
"Lucretius Carus, Titus","lucretius carus titus","{'authorized_name': 'lucretius carus, titus', 'author_id': 'A5001'}","0.999990701675415"
"Lucretius Carus, Titus","lucretius carus titus","{'authorized_name': 'lucretius carus, titus', 'author_id': 'A5001'}","0.999990701675415"
"Ovid, 43 B.C.-17 A.D. or 18 A.D.","ovid 43 bc17 ad or 18 ad","{'authorized_name': 'ovid, 43 b.c.-17 a.d. or 18 a.d.', 'author_id': 'A5522'}","0.9999899864196777"
"Ovid, 43 B.C.-17 A.D. or 18 A.D.","ovid 43 bc17 ad or 18 ad","{'authorized_name': 'ovid, 43 b.c.-17 a.d. or 18 a.d.', 'author_id': 'A5522'}","0.9999899864196777"
"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","seneca lucius annaeus approximately 4 bc65 ad","{'authorized_name': 'seneca, lucius annaeus, approximately 4 b.c.-65 a.d.', 'author_id': 'A4655'}","0.9999599456787109"
"Silius Italicus, Tiberius Catius","silius italicus tiberius catius","{'authorized_name': 'silius italicus, tiberius catius', 'author_id': 'A4804'}","0.9999938011169434"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Prudentius, 348-","prudentius 348","{'authorized_name': 'prudentius, 348-', 'author_id': 'A4609'}","0.999977707862854"
"Propertius, Sextus","propertius sextus","{'authorized_name': 'propertius, sextus', 'author_id': 'A4889'}","0.9996498823165894"
"Quintilian.","quintilian","{'authorized_name': 'quintilian', 'author_id': 'A5545'}","0.9999827146530151"
"Tibullus","tibullus","{'authorized_name': 'tibullus', 'author_id': 'A4791'}","0.9999589920043945"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Virgil","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998418092727661"
"Guarino, Veronese, 1374-1460","guarino veronese 13741460","{'authorized_name': 'guarino, veronese, 1374-1460', 'author_id': 'A3982'}","0.9999861717224121"
"Apuleius.","apuleius","{'authorized_name': 'apuleius', 'author_id': 'A5463'}","0.9999918937683105"
"Commodianus","commodianus","{'authorized_name': 'commodianus', 'author_id': 'A5248'}","0.9999960660934448"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Lucas, Christian Theodor Ludwig.","lucas christian theodor ludwig","{'authorized_name': 'lucas, bishop of túy, -approximately 1249', 'author_id': 'A4371'}","0.9751969575881958"
"Herbert, of Bosham, fl. 1162-1186.","herbert of bosham fl 11621186","{'authorized_name': 'herbert, of bosham, active 12th century', 'author_id': 'A5106'}","0.9999295473098755"
"Luther, Martin, 1483-1546.","luther martin 14831546","{'authorized_name': 'luther, martin', 'author_id': 'A4756'}","0.9998679161071777"
"Somoogyi, Ambrosius, fl. 1604.","somoogyi ambrosius fl 1604","{'authorized_name': 'oláh, miklós, 1493-1568', 'author_id': 'A4221'}","0.19037911295890808"
"Benedict XIV, Pope, 1675-1758","benedict xiv pope 16751758","{'authorized_name': 'benedict i, pope', 'author_id': 'A5354'}","0.5415612459182739"
"Stosch, Ferdinand, 1717-1780.","stosch ferdinand 17171780","{'authorized_name': 'meister, ferdinand otto, 1828-1915', 'author_id': 'A3273'}","0.2281559556722641"
"Borový, Klement, 1838-1897","borovy klement 18381897","{'authorized_name': 'borino, giovanni battista', 'author_id': 'A3292'}","0.5577976703643799"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Duns Scotus, John, approximately 1266-1308","duns scotus john approximately 12661308","{'authorized_name': 'duns scotus, john, approximately 1266-1308', 'author_id': 'A5593'}","0.9999969005584717"
"Osorio, Jeronymo, Bishop of Silves, 1506-1580.","osorio jeronymo bishop of silves 15061580","{'authorized_name': 'hosius, of córdoba', 'author_id': 'A5526'}","0.34502601623535156"
"Luther, Martin, 1483-1546.","luther martin 14831546","{'authorized_name': 'luther, martin', 'author_id': 'A4756'}","0.9998679161071777"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Długosz, Jan, 1415-1480","dugosz jan 14151480","{'authorized_name': 'maciej, z miechowa, 1457?-1523', 'author_id': 'A3729'}","0.4879513680934906"
"Assemani, Giuseppe Luigi, 1710?-1782.","assemani giuseppe luigi 17101782","{'authorized_name': 'asser, john', 'author_id': 'A5500'}","0.5920695066452026"
"Forcellini, Egidio, 1688-1768","forcellini egidio 16881768","{'authorized_name': 'forcellini, egidio, 1688-1768', 'author_id': 'A3333'}","0.9999901056289673"
"Vigiliis von Creutzenfeld, Stephan Hieronymus de.","vigiliis von creutzenfeld stephan hieronymus de","{'authorized_name': 'otto i, bishop of freising, -1158', 'author_id': 'A5033'}","0.397727906703949"
"Kühnöl, Christian Gottlieb, 1768-1841,","kuhnol christian gottlieb 17681841","{'authorized_name': 'harless, gottlieb christoph, 1738-1815', 'author_id': 'A6066'}","0.8141420483589172"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Albategnius., d. 920.","albategnius d 920","{'authorized_name': 'arbonius silo', 'author_id': 'A3690'}","0.24915143847465515"
"Ḥamzah al-Iṣfahānī, 893 or 894-970 or 971.","hamzah alisfahani 893 or 894970 or 971","{'authorized_name': 'anaritius, -approximately 922', 'author_id': 'A2491'}","0.9341943860054016"
"Tertullian, approximately 160-approximately 230","tertullian approximately 160approximately 230","{'authorized_name': 'tertullian', 'author_id': 'A4829'}","0.7647849321365356"
"Pliny, the Elder","pliny the elder","{'authorized_name': 'pliny, the elder', 'author_id': 'A5537'}","0.9999657869338989"
"Lucretius Carus, Titus","lucretius carus titus","{'authorized_name': 'lucretius carus, titus', 'author_id': 'A5001'}","0.999990701675415"
"Milton, John, 1608-1674.","milton john 16081674","{'authorized_name': 'milton, john', 'author_id': 'A4771'}","0.9999920129776001"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Ordericus Vitalis, 1075-1143?","ordericus vitalis 10751143","{'authorized_name': 'ordericus vitalis', 'author_id': 'A5529'}","0.9999964237213135"
"Viger, François, 1590-1647.","viger francois 15901647","{'authorized_name': 'victor, vitensis', 'author_id': 'A4782'}","0.3243788778781891"
"Livy.","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9995575547218323"
"Ambrose, Saint, Bishop of Milan, -397","ambrose saint bishop of milan 397","{'authorized_name': 'ambrose, saint, bishop of milan', 'author_id': 'A5347'}","0.9999558925628662"
"Livy","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9996827840805054"
"Cicero, Marcus Tullius","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9999052286148071"
"Kepler, Johannes, 1571-1630.","kepler johannes 15711630","{'authorized_name': 'kepler, johannes', 'author_id': 'A4709'}","0.9999829530715942"
"Lucan, 39-65","lucan 3965","{'authorized_name': 'lucan', 'author_id': 'A5075'}","0.9999812841415405"
"Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","seneca lucius annaeus approximately 55 bcapproximately 39 ad","{'authorized_name': 'seneca, lucius annaeus, approximately 55 b.c.-approximately 39 a.d.', 'author_id': 'A4920'}","0.9996935129165649"
"Orzechowski, Stanisław Okszyc, 1513-1566 or 1567","orzechowski stanisaw okszyc 15131566 or 1567","{'authorized_name': 'miodoński, adam stefan, 1861-1913', 'author_id': 'A3469'}","0.382196843624115"
"Juvenal.","juvenal","{'authorized_name': 'juvenal', 'author_id': 'A5304'}","0.9998171925544739"
"Zoega, Georg, 1755-1809","zoega georg 17551809","{'authorized_name': 'urba, karl franz', 'author_id': 'A5990'}","0.30612945556640625"
"Virgil","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998418092727661"
"Devarius, Matthaeus, b. 1505?","devarius matthaeus b 1505","{'authorized_name': 'pacatus drepanius, latinus', 'author_id': 'A5089'}","0.19564437866210938"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Persius","persius","{'authorized_name': 'persius', 'author_id': 'A4892'}","0.9999909400939941"
"Tibullus.","tibullus","{'authorized_name': 'tibullus', 'author_id': 'A4791'}","0.9999387264251709"
"Grotius, Hugo, 1583-1645","grotius hugo 15831645","{'authorized_name': 'grotius, hugo, 1583-1645', 'author_id': 'A4206'}","0.9999762773513794"
"Catullus, Gaius Valerius.","catullus gaius valerius","{'authorized_name': 'catullus, gaius valerius', 'author_id': 'A5237'}","0.9999910593032837"
"Abū al-Rabīʻ Sulaymān ibn ʻAbd Allāh al-Muwaḥḥid.","abu alrabi sulayman ibn abd allah almuwahhid","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9974731802940369"
"Freytag, G. W.","freytag g w","{'authorized_name': 'frey, joseph, 1834-1910', 'author_id': 'A6205'}","0.9474332332611084"
"Suetonius, approximately 69-approximately 122","suetonius approximately 69approximately 122","{'authorized_name': 'suetonius, approximately 69-approximately 122', 'author_id': 'A4799'}","0.9999921321868896"
"Catullus, Gaius Valerius","catullus gaius valerius","{'authorized_name': 'catullus, gaius valerius', 'author_id': 'A5237'}","0.9999933242797852"
"Horace","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999886751174927"
"Tacitus, Cornelius","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999873638153076"
"Abū Tammām Ḥabīb ibn Aws al-Ṭāʼī, active 808-842","abu tammam habib ibn aws altai active 808842","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.928263247013092"
